text_clean
"['europe', 'floods', 'axe', 'beside', 'wenzel', 'showed', 'bbc', 'around', 'house', 'ahrweiler', 'germany']"
"['greg', 'james', 'felix', 'white', 'jimmy', 'anderson', 'guide', 'cricket', 'podcast', 'presenters', 'greg', 'james', 'felix', 'white', 'jimmy', 'anderson', 'offer', 'alternative', 'guide', 'hundred']"
"['rare', 'rainbows', 'captured', 'storms', 'hertfordshire', 'storms', 'hit', 'east', 'england', 'temperatures', 'turned', 'heavy', 'rain', 'hail']"
"['covid', 'scotland', 'pupil', 'tests', 'mandatory', 'scottish', 'government', 'scottish', 'government', 'clarify', 'position', 'official', 'minutes', 'stated', 'test', 'required']"
"['latest', 'five', 'minute', 'news', 'bulletin', 'bbc', 'world', 'service']"
"['dean', 'smith', 'aston', 'villa', 'boss', 'misses', 'match', 'isolates', 'villa', 'boss', 'dean', 'smith', 'forced', 'miss', 'club', 'first', 'match', 'season', 'isolates', 'family']"
"['anansi', 'boys', 'new', 'amazon', 'prime', 'series', 'filmed', 'tv', 'adaptation', 'neil', 'gaiman', 'anansi', 'boys', 'begin', 'leith', 'later', 'year']"
"['carl', 'starfelt', 'celtic', 'sign', 'swedish', 'rubin', 'sign', 'swedish', 'carl', 'starfelt', 'rubin', 'kazan', 'undisclosed', 'fee']"
"['wildfires', 'firefighters', 'battle', 'blaze', 'top', 'moving', 'california', 'pulling', 'stops', 'contain', 'state', 'largest', 'wildfire']"
"['welsh', 'nhs', 'staff', 'get', 'pay', 'doctors', 'dentists', 'offered', 'pay', 'rise', 'welsh', 'government']"
"['charity', 'calls', 'ban', 'sales', 'ban', 'sale', 'made', 'toddler', 'seriously', 'injured', 'crash', 'charity', 'says']"
"['senior', 'us', 'catholic', 'resigns', 'grindr', 'newsletter', 'obtains', 'mobile', 'app', 'data', 'allegedly', 'showing', 'roman', 'catholic', 'official', 'used', 'grindr', 'visited', 'gay', 'bars']"
"['nhs', 'workers', 'england', 'offered', 'pay', 'nhs', 'workers', 'get', 'extra', 'recognition', 'unique', 'impact', 'pandemic', 'staff']"
"['sisters', 'face', 'northern', 'supercharger', 'phoebe', 'graham', 'supercharger', 'bowler', 'phoebe', 'graham', 'meets', 'bradford', 'sisters', 'cricket', 'lovers', 'nabila', 'qulzum', 'bradford', 'park', 'avenue', 'ladies', 'cricket', 'club']"
"['latest', 'five', 'minute', 'news', 'bulletin', 'bbc', 'world', 'service']"
"['former', 'informant', 'boy', 'rick', 'sues', 'fbi', 'teenage', 'fbi', 'informant', 'says', 'work', 'agency', 'amounts']"
"['married', 'athletes', 'met', 'tokyo', 'olympic', 'anita', 'lonsbrough', 'cyclist', 'hugh', 'porter', 'urge', 'competitors', 'absorb', 'everything']"
"['hits', 'bin', 'collections', 'across', 'worried', 'increase', 'people', 'struggle', 'get', 'rid', 'waste']"
"['fewer', 'flat', 'buyers', 'face', 'cladding', 'checks', 'says', 'robert', 'agree', 'change', 'applications', 'loans', 'involving', 'buildings', 'high', 'government', 'says']"
"['british', 'man', 'arrested', 'spain', 'twitter', 'police', 'action', 'latest', 'series', 'arrests', 'attack', 'series', 'celebrity', 'accounts']"
"['new', 'data', 'shows', 'care', 'homes', 'worst', 'hit', 'covid', 'starmer', 'things', 'need', 'know', 'coronavirus', 'pandemic', 'wednesday', 'evening']"
"['apsana', 'begum', 'labour', 'mp', 'pleads', 'guilty', 'housing', 'poplar', 'limehouse', 'mp', 'accused', 'deliberately', 'dishonestly', 'obtaining', 'social', 'housing']"
"['tokyo', 'olympics', 'vivianne', 'miedema', 'scores', 'four', 'times', 'netherlands', 'beat', 'zambia', 'goals', 'netherlands', 'beat', 'zambia', 'opening', 'game', 'tokyo', 'olympics', 'arsenal', 'striker', 'vivanne', 'miedema', 'scoring', 'four']"
"['bp', 'lorry', 'driver', 'shortages', 'closing', 'sites', 'oil', 'firm', 'says', 'vast', 'majority', 'shortages', 'resolved', 'within', 'day']"
"['daniel', 'farke', 'norwich', 'city', 'boss', 'signs', 'new', 'city', 'boss', 'daniel', 'farke', 'signs', 'contract', 'extension', 'summer']"
"['latest', 'five', 'minute', 'news', 'bulletin', 'bbc', 'world', 'service']"
"['tanzania', 'erick', 'kabendera', 'samia', 'suluhu', 'hassan', 'imprisoned', 'tanzanian', 'journalist', 'erick', 'kabendera', 'says', 'country', 'needs', 'tackle', 'injustices', 'took', 'place', 'john', 'magufuli', 'presidency']"
"['russia', 'sends', 'module', 'space', 'nauka', 'laboratory', 'finally', 'going', 'orbit', 'delay', 'years']"
"['british', 'irish', 'lions', 'josh', 'adams', 'omission', 'tough', 'call', 'says', 'warren', 'coach', 'warren', 'gatland', 'explains', 'decision', 'omit', 'josh', 'adams', 'british', 'irish', 'lions', 'squad', 'face', 'south', 'africa', 'saturday']"
"['manchester', 'city', 'premier', 'league', 'champions', 'scrap', 'troyes', 'game', 'travel', 'city', 'game', 'troyes', 'scrapped', 'new', 'government', 'rules', 'entering', 'france']"
"['milton', 'ernest', 'misspelt', 'milton', 'earnest', 'new', 'councillor', 'disappointed', 'see', 'village', 'milton', 'ernest', 'spelt', 'milton', 'earnest', 'road', 'sign']"
"['covid', 'scotland', 'results', 'covid', 'vaccine', 'side', 'effects', 'survey', 'people', 'says', 'fewer', 'experience', 'significant', 'side', 'effects', 'jabs']"
"['tokyo', 'olympics', 'sam', 'kerr', 'target', 'australia', 'beat', 'new', 'zealand', 'highlights', 'australia', 'narrowly', 'beat', 'new', 'zealand', 'despite', 'late', 'comeback', 'kiwis', 'opening', 'game', 'tokyo', 'olympics']"
"['john', 'lydon', 'likens', 'sex', 'pistols', 'agreement', 'slave', 'rotten', 'former', 'bandmates', 'suing', 'allow', 'band', 'music', 'used', 'tv', 'drama']"
"['andrew', 'dymock', 'jailed', 'seven', 'judge', 'tells', 'andrew', 'dymock', 'promoted', 'distorted', 'wicked', 'cause']"
"['latest', 'five', 'minute', 'news', 'bulletin', 'bbc', 'world', 'service']"
"['jordan', 'banks', 'stepdad', 'saw', 'boy', 'hit', 'lightning', 'inquest', 'banks', 'nine', 'died', 'due', 'extremely', 'rare', 'lightning', 'strike', 'football', 'training']"
"['british', 'irish', 'lions', 'captain', 'alun', 'wyn', 'jones', 'reflects', 'irish', 'lions', 'captain', 'alun', 'wyn', 'jones', 'reflects', 'completing', 'remarkable', 'recovery', 'lead', 'tourists', 'south', 'africa']"
"['china', 'floods', 'dead', 'many', 'thousands', 'rainfall', 'brought', 'deaths', 'chaos', 'china', 'henan', 'province', 'dozen', 'cities', 'affected', 'floods', 'also', 'nigeria', 'secures', 'release', 'kidnapped', 'women', 'children', 'secret', 'site', 'england', 'giving', 'experts']"
"['care', 'home', 'covid', 'deaths', 'topped', 'watchdog', 'data', 'care', 'quality', 'commission', 'lay', 'pandemic', 'impact', 'care', 'homes', 'england']"
"['china', 'commuters', 'die', 'flooded', 'train', 'number', 'people', 'officially', 'confirmed', 'dead', 'flooding', 'across', 'china', 'henan', 'province', 'risen', 'many', 'died', 'trapped', 'rising', 'floodwater', 'subway', 'trains', 'provincial', 'capital', 'zhengzhou', 'could', 'contributed']"
"['pandemic', 'drives', 'us', 'life', 'expectancy', 'shows', 'average', 'american', 'lifespan', 'declined', 'years']"
"['covid', 'scotland', 'young', 'people', 'slowing', 'vaccine', 'drive', 'raised', 'vaccine', 'uptake', 'among', 'younger', 'adults', 'less', 'likely', 'want', 'jab', 'examine', 'statistics']"
"['arlene', 'arkinson', 'murdered', 'child', 'rapist', 'robert', 'howard', 'inquest', 'inquest', 'concludes', 'teenager', 'disappeared', 'august', 'killed', 'rapist', 'robert', 'howard']"
"['ryder', 'cup', 'robert', 'macintyre', 'attitude', 'would', 'says', 'colin', 'captain', 'colin', 'montgomerie', 'backs', 'bob', 'macintyre', 'place', 'ryder', 'cup', 'another', 'impressive', 'showing', 'open']"
"['tokyo', 'olympics', 'zambia', 'concede', 'still', 'memorable', 'olympic', 'may', 'conceded', 'goals', 'made', 'history', 'women', 'football', 'olympics', 'debut']"
"['latest', 'five', 'minute', 'news', 'bulletin', 'bbc', 'world', 'service']"
"['rnli', 'shows', 'live', 'fall', 'macleod', 'rnli', 'water', 'safety', 'team', 'explains', 'float', 'water', 'get', 'danger']"
"['south', 'africa', 'riots', 'delayed', 'response', 'gave', 'plotters', 'field', 'day', 'riots', 'sparked', 'jailing', 'former', 'south', 'african', 'president', 'jacob', 'zuma', 'part', 'planned', 'insurrection', 'minister', 'says']"
"['doctor', 'john', 'bishop', 'car', 'crash', 'avoiding', 'bishop', 'travelling', 'wales', 'get', 'ferry', 'ireland', 'time']"
"['keir', 'starmer', 'isolate', 'child', 'gets', 'leader', 'sir', 'keir', 'starmer', 'one', 'children', 'tests', 'positive', 'covid']"
"['victim', 'named', 'junior', 'shay', 'boy', 'died', 'collided', 'car', 'named', 'junior', 'shay', 'alexander']"
"['anger', 'expulsions', 'labour', 'ruling', 'nec', 'expelled', 'four', 'groups', 'says', 'compatible', 'party', 'values']"
"['vue', 'cinemas', 'apologise', 'birmingham', 'seat', 'crush', 'chain', 'fined', 'ateeq', 'rafiq', 'died', 'getting', 'trapped', 'star', 'city']"
"['latest', 'five', 'minute', 'news', 'bulletin', 'bbc', 'world', 'service']"
"['parents', 'fears', 'sexting', 'abuse', 'among', 'mother', 'father', 'reveal', 'shock', 'learning', 'children', 'experiences', 'online', 'sex']"
"['amy', 'winehouse', 'could', 'new', 'music', 'way', 'years', 'death', 'amy', 'parents', 'say', 'want', 'fans', 'hear', 'cds', 'unreleased', 'material']"
"['daily', 'contact', 'testing', 'schools', 'cuts', 'absences', 'study', 'study', 'english', 'secondary', 'schools', 'colleges', 'found', 'infections', 'close', 'contacts', 'cases']"
"['child', 'winter', 'respiratory', 'illness', 'rise', 'warned', 'look', 'signs', 'rsv', 'lockdown', 'disrupted', 'normal', 'winter', 'spread']"
"['gap', 'seen', 'sweet', 'spot', 'pfizer', 'jab', 'two', 'doses', 'beyond', 'month', 'boosts', 'antibody', 'levels', 'researchers', 'find']"
"['road', 'planners', 'ignore', 'climate', 'guidelines', 'mean', 'road', 'planners', 'effectively', 'ignore', 'climate', 'change', 'campaigners', 'say']"
"['indian', 'tax', 'authorities', 'raid', 'media', 'outlets', 'bharat', 'samachar', 'dainik', 'government', 'denies', 'raids', 'retaliation', 'unfavourable', 'reporting']"
"['us', 'imposes', 'sanctions', 'cuban', 'officials', 'protest', 'biden', 'pressure', 'respond', 'protests', 'also', 'senate', 'czech', 'republic', 'approved', 'plan', 'compensate', 'roma', 'women', 'forcibly', 'sterilised', 'beset', 'scandals', 'concerns', 'tokyo', 'prepares', 'hold']"
"['trading', 'sex', 'cosmetic', 'surgery', 'mexico', 'narco', 'influence', 'narcos', 'caused', 'many', 'women', 'undergo', 'cosmetic', 'surgery', 'mexico', 'sinaloa', 'state']"
"['tokyo', 'olympics', 'japanese', 'artists', 'reimagine', 'countries', 'anime', 'creators', 'used', 'flags', 'competing', 'nations', 'inspiration', 'design', 'japanese', 'warriors']"
"['home', 'look', 'like', 'technology', 'exists', 'make', 'homes', 'resilient', 'extreme', 'weather', 'expensive']"
"['wuhan', 'virus', 'us', 'money', 'used', 'fund', 'risky', 'research', 'china', 'row', 'virus', 'research', 'china', 'prominent', 'republican', 'dr', 'anthony', 'fauci']"
"['latest', 'five', 'minute', 'news', 'bulletin', 'bbc', 'world', 'service']"
"['africa', 'week', 'pictures', 'july', 'selection', 'week', 'best', 'photos', 'across', 'continent', 'beyond']"
"['papers', 'peril', 'pupils', 'isolating', 'workers', 'school', 'children', 'told', 'isolate', 'continue', 'dominate', 'front', 'pages']"
"['sundarbans', 'world', 'largest', 'mangrove', 'forest', 'islands', 'battered', 'violent', 'storms', 'rising', 'sea', 'levels', 'melting', 'ice', 'himalayas']"
"['cost', 'hosting', 'world', 'biggest', 'sporting', 'event', 'comes', 'hefty', 'price', 'tag']"
"['refugee', 'athlete', 'lost', 'mum', 'sediqi', 'competing', 'tokyo', 'games', 'honour']"
"['tusker', 'rock', 'shipwrecks', 'graveyard', 'captured', 'art', 'peter', 'britton', 'wants', 'project', 'stand', 'legacy', 'lost', 'tusker', 'rock']"
"['extreme', 'heat', 'ni', 'temperature', 'record', 'broken', 'third', 'time', 'weather', 'station', 'city', 'armagh', 'recorded', 'high', 'c', 'thursday', 'afternoon']"
"['transfer', 'rumours', 'kane', 'mbappe', 'pogba', 'varane', 'kessie', 'hazard', 'city', 'prepared', 'offer', 'tottenham', 'player', 'pursuit', 'harry', 'kane', 'liverpool', 'eye', 'midfielder', 'franck', 'kessie', 'paul', 'pogba', 'rejects', 'manchester', 'united', 'contract', 'offer', 'plus']"
"['twitter', 'snap', 'add', 'users', 'restrictions', 'social', 'media', 'companies', 'passed', 'analysts', 'expectations', 'latest', 'financial', 'update']"
"['latest', 'five', 'minute', 'news', 'bulletin', 'bbc', 'world', 'service']"
"['coronavirus', 'italy', 'brings', 'covid', 'certificate', 'amid', 'spike', 'aged', 'least', 'one', 'jab', 'able', 'access', 'bars', 'cinemas', 'gyms']"
"['crash', 'vehicle', 'hits', 'number', 'people', 'least', 'five', 'ambulances', 'scene', 'llantrisant', 'road', 'pontyclun', 'near', 'windsor', 'pub']"
"['man', 'arrested', 'found', 'injured', 'bobligen', 'way', 'saturday', 'died', 'scene']"
"['football', 'manager', 'developers', 'working', 'project', 'add', 'women', 'teams', 'video', 'makers', 'football', 'manager', 'computer', 'game', 'series', 'confirm', 'project', 'bring', 'women', 'teams', 'future', 'releases']"
"['hundred', 'oval', 'invincibles', 'v', 'manchester', 'originals', 'watch', 'highlights', 'first', 'men', 'hundred', 'best', 'moments', 'opening', 'match', 'men', 'hundred', 'oval', 'invincibles', 'beat', 'manchester', 'originals']"
"['lions', 'furious', 'south', 'african', 'tmo', 'first', 'test', 'british', 'irish', 'lions', 'furious', 'decision', 'south', 'african', 'television', 'match', 'official', 'saturday', 'first', 'test', 'springboks', 'cape', 'town']"
"['latest', 'five', 'minute', 'news', 'bulletin', 'bbc', 'world', 'service']"
"['covid', 'scotland', 'critical', 'workers', 'exempt', 'scottish', 'government', 'announcement', 'expected', 'friday', 'issue', 'led', 'shortages', 'supermarkets']"
"['uk', 'food', 'workers', 'exempt', 'covid', 'parts', 'food', 'industry', 'move', 'daily', 'covid', 'testing', 'government', 'says', 'isolating', 'workers', 'led', 'supply', 'shortages']"
"['hundred', 'oval', 'invincibles', 'v', 'manchester', 'originals', 'curran', 'brothers', 'combine', 'dismiss', 'invincibles', 'sam', 'curran', 'catches', 'manchester', 'originals', 'calvin', 'harrison', 'brother', 'tom', 'bowling', 'opening', 'men', 'game', 'hundred']"
"['aberdeen', 'hacken', 'lewis', 'ferguson', 'brace', 'europa', 'conference', 'league', 'almost', 'sealed', 'place', 'third', 'qualifying', 'round', 'europa', 'conference', 'league', 'pleasingly', 'comfortable', 'win', 'hacken']"
"['racism', 'probe', 'thrown', 'cardiff', 'city', 'academy', 'former', 'cardiff', 'city', 'youth', 'team', 'footballer', 'says', 'racially', 'abused']"
"['conference', 'league', 'hibernian', 'santa', 'recover', 'red', 'card', 'beat', 'santa', 'coloma', 'conference', 'league', 'qualifying', 'tie', 'team', 'andorra', 'finishing', 'nine', 'men']"
"['hundred', 'oval', 'invincibles', 'secure', 'entertaining', 'win', 'manchester', 'originals', 'first', 'men', 'invincibles', 'edge', 'manchester', 'originals', 'entertaining', 'first', 'men', 'match', 'hundred', 'oval']"
"['latest', 'five', 'minute', 'news', 'bulletin', 'bbc', 'world', 'service']"
"['river', 'dee', 'search', 'boy', 'missing', 'going', 'teenager', 'disappeared', 'going', 'swimming', 'river', 'dee', 'cheshire']"
"['channel', 'crossings', 'hundreds', 'migrants', 'cross', 'government', 'said', 'surge', 'illegal', 'migration', 'across', 'europe', 'seen', 'rise', 'crossings']"
"['australia', 'v', 'west', 'indies', 'international', 'suspended', 'toss', 'positive', 'covid', 'second', 'international', 'australia', 'west', 'indies', 'called', 'toss', 'positive', 'case']"
"['evian', 'championship', 'pajaree', 'anannarukarn', 'yealimi', 'noh', 'lead', 'first', 'pajaree', 'anannarukarn', 'america', 'yealimi', 'noh', 'lead', 'evian', 'championship', 'opening', 'round']"
"['greensill', 'top', 'official', 'widow', 'hits', 'lobbying', 'heywood', 'report', 'looking', 'role', 'australian', 'financier', 'lex', 'greensill', 'says']"
"['hundred', 'oval', 'invincibles', 'v', 'manchester', 'originals', 'curran', 'nutmegs', 'invincibles', 'tom', 'curran', 'nutmegs', 'shot', 'legs', 'manchester', 'originals', 'opening', 'men', 'game', 'hundred']"
"['heatwave', 'temperatures', 'soar', 'wales', 'basks', 'hottest', 'day', 'recorded', 'hottest', 'day', 'year', 'extreme', 'heat', 'warning', 'ends']"
"['chelsea', 'cancel', 'friendly', 'drogheda', 'positive', 'covid', 'cancel', 'thursday', 'planned', 'game', 'irish', 'side', 'drogheda', 'identifying', 'possible', 'positive', 'covid', 'case']"
"['latest', 'five', 'minute', 'news', 'bulletin', 'bbc', 'world', 'service']"
"['cup', 'durham', 'score', 'kent', 'win', 'stoneman', 'westley', 'godleman', 'break', 'records', 'essex', 'glamorgan', 'leicestershire', 'surrey', 'start', 'cup', 'campaigns', 'wins']"
"['snp', 'mp', 'calls', 'penalties', 'decide', 'stephens', 'jokingly', 'suggested', 'second', 'referendum', 'could', 'decided']"
"['us', 'slaps', 'sanctions', 'cuban', 'officials', 'protest', 'biden', 'increasing', 'pressure', 'respond', 'historic', 'protests']"
"['ireland', 'v', 'south', 'africa', 'proteas', 'earn', 'series', 'win', 'belfast', 'africa', 'go', 'series', 'ireland', 'thanks', 'victory', 'sunny', 'stormont']"
"['hundred', 'oval', 'invincibles', 'v', 'manchester', 'originals', 'lammonby', 'catches', 'roy', 'originals', 'tom', 'lammonby', 'produces', 'superb', 'diving', 'catch', 'dismiss', 'jason', 'roy', 'oval', 'invincibles', 'opening', 'men', 'game', 'hundred']"
"['emily', 'ratajkowski', 'sponsors', 'bantry', 'basketball', 'club', 'county', 'ratajkowski', 'buys', 'kit', 'bantry', 'teams', 'setting', 'snapchat', 'fire']"
"['latest', 'five', 'minute', 'news', 'bulletin', 'bbc', 'world', 'service']"
"['tokyo', 'olympics', 'brazil', 'japan', 'mexico', 'mark', 'best', 'goals', 'opening', 'paulinho', 'superb', 'strike', 'brazil', 'best', 'goals', 'opening', 'day', 'men', 'football', 'tokyo']"
"['ethiopia', 'tigray', 'crisis', 'new', 'front', 'opens', 'war', 'aid', 'fears', 'bloody', 'battle', 'control', 'tigray', 'region', 'spills', 'neighbouring', 'afar']"
"['pistol', 'danny', 'boyle', 'sex', 'pistols', 'drama', 'filmed', 'hemel', 'director', 'crew', 'transform', 'hemel', 'hempstead', 'gritty', 'urban', 'centres', 'punk', 'drama']"
"['hundred', 'oval', 'invincibles', 'sam', 'billings', 'jason', 'roy', 'play', 'invincibles', 'sam', 'billings', 'jason', 'roy', 'compare', 'sporting', 'singing', 'skills', 'play', 'hundred']"
"['mick', 'norcross', 'former', 'towie', 'star', 'took', 'life', 'inquest', 'norcross', 'danger', 'losing', 'home', 'struggled', 'lockdown', 'inquest', 'hears']"
"['greenpeace', 'call', 'support', 'oil', 'workers', 'move', 'green', 'environmental', 'group', 'wants', 'funds', 'support', 'transition', 'oil', 'gas', 'workers', 'green', 'economy']"
"['ireland', 'v', 'zimbabwe', 'series', 'rescheduled', 'quarantine', 'series', 'ireland', 'zimbabwe', 'next', 'month', 'rescheduled', 'quarantine', 'requirements']"
"['latest', 'five', 'minute', 'news', 'bulletin', 'bbc', 'world', 'service']"
"['welcome', 'care', 'home', 'scottish', 'care', 'homes', 'compete', 'sports', 'inspired', 'tokyo', 'olympic', 'games']"
"['newcastle', 'united', 'defender', 'florian', 'lejeune', 'moves', 'alaves', 'permanent', 'united', 'defender', 'florian', 'lejeune', 'completes', 'move', 'la', 'liga', 'side', 'alaves', 'permanent', 'deal']"
